AuthorID,Author,Date,Content,Attachments,Reactions
2.69994E+17,Cblast#2108,2022-07-18 12:18,"@here MY closes are always safe, Chart still has a high chance of hitting ITM",,"👍 (45),salute (13),💯 (10),🏆 (5),🥇 (3),🙏 (4),BullTrades (3)"
2.69994E+17,Cblast#2108,2022-07-18 12:35,"BTO SPX 3870c 07/18 @ 2.15 @here (Round 2, Lotto)",,"BullTrades (8),BullTrades (7),WeeWooG (10),salute (4),🔥 (6),🚀 (3)"
2.69994E+17,Cblast#2108,2022-07-18 12:35,Price Target: 3860,,
2.69994E+17,Cblast#2108,2022-07-18 12:38,STC SPX 3870c 07/18 @ 2.60 @here (Target Hit),,"BullTrades (5),BullTrades (1),stonks (3),🔥 (17),🍻 (7),😈 (2)"
2.69994E+17,Cblast#2108,2022-07-18 12:40,@here Sell target was intraday 50EMA on 5min,https://cdn.discordapp.com/attachments/972215994770673664/998660428240519249/unknown.png,👍 (29)
2.69994E+17,Cblast#2108,2022-07-18 12:58,"BTO SPX 3855c 07/18 @ 2.35 @here (Last One, LOTTO)",,"BullTrades (3),BullTrades (2),heart (1)"
2.69994E+17,Cblast#2108,2022-07-18 12:58,Price Target: 3860,,
2.69994E+17,Cblast#2108,2022-07-18 12:59,,https://cdn.discordapp.com/attachments/972215994770673664/998665364349124720/unknown.png,
2.69994E+17,Cblast#2108,2022-07-18 13:00,"No intraday flow confirmation on this one, still mixed",,"🔥 (17),🐐 (8),salute (7),✅ (2)"
2.69994E+17,Cblast#2108,2022-07-18 13:08,STC SPX 3855c 07/18 @ 2.80 @here,,"BullTrades (12),BullTrades (11),WeeWooG (15),🔥 (21),🇬 (7),🇴 (7),🇩 (7)"
2.69994E+17,Cblast#2108,2022-07-18 13:08,,https://cdn.discordapp.com/attachments/972215994770673664/998667721413767298/unknown.png,🚀 (14)
2.69994E+17,Cblast#2108,2022-07-18 13:09,Right at 50EMA again,,
2.69994E+17,Cblast#2108,2022-07-18 13:34,"@here No Swings for me Today, Same gameplan tomorrow with SPX (Levels Posted in Premarket)",,"👍 (49),salute (7),🍻 (6),arrowup (4),Cedar (1)"
2.69994E+17,Cblast#2108,2022-07-18 13:41,@here Balance at $8250 from $100,https://cdn.discordapp.com/attachments/972215994770673664/998675982099677274/IMG_7103.png,"🔥 (128),🚀 (54),1_ (24),ArmLeft (17),😎 (16),200iq (14),GalaxyBrainPepe (13),PATGASM (16),100000 (13),👑 (16),galaxybrain (10),tooez (9),🎯 (9),🍴 (7),🏆 (10),🥇 (7),FeelsOKMan (7)"
2.69994E+17,Cblast#2108,2022-07-19 7:41,@here Looking at 3820p,,"heart (35),🔥 (31),👍 (19),Cblast (5),🚀 (2)"
2.69994E+17,Cblast#2108,2022-07-19 7:42,@here No entry until 3865 breaks,,"👍 (30),yessir (21)"
2.69994E+17,Cblast#2108,2022-07-19 7:46,"BTO 30 SPX 3820p 07/19 @ 1.80 @here (0DTE, RISKY)",,"BullTrades (22),BullTrades (12),🔥 (18),heart (7),✅ (6),wut (12),❓ (1),💎 (1)"
2.69994E+17,Cblast#2108,2022-07-19 7:46,Price Target: ITM Stop: HOD,,"🇧 (5),🇷 (4),🇴 (4),🩸 (4),🇭 (1),⭕ (1),🇩 (1)"
2.69994E+17,Cblast#2108,2022-07-19 7:58,STC 30 SPX 3820p 07/19 @ 1.85 @here (Stopped Out on momentum candle),,"BullTrades (7),BullTrades (1),😭 (48),heart (16),🫂 (2),💯 (5),⁉️ (2),❔ (2),❓ (4),👎 (1),👍 (1)"
2.69994E+17,Cblast#2108,2022-07-19 8:07,@here Next SPX Play will be after 2pm EST (Levels to Watch 3880 & 3865),,"👍 (37),🙏🏻 (13),👀 (8),💯 (8)"
2.69994E+17,Cblast#2108,2022-07-19 8:09,@here SPX Right at Inflection Point with BT Cloud Divergence testing daily trend line from March highs,https://cdn.discordapp.com/attachments/972215994770673664/998954695651495946/unknown.png,"🔥 (24),heart (6),👀 (13),🤝 (5)"
2.69994E+17,Cblast#2108,2022-07-19 8:18,@here Trade review will be posted Afterhours on What we were looking for & What went wrong on our 2nd Miss in 45 Trades,,"❤️ (49),👍 (36),🐐 (23)"
2.69994E+17,Cblast#2108,2022-07-19 8:54,@here Flow was showing a high chance of intraday reversal right at our entry point at the 387 high area of confluence right below 387,https://cdn.discordapp.com/attachments/972215994770673664/998966178213003294/d1e9efaac0d109fe6ab36d621c91b945.png,"👍 (13),🐐 (3)"
2.69994E+17,Cblast#2108,2022-07-19 8:55,"@here We had a textbook entry right at top of intraday trend, held to long and exited for small profit when the igniting bar came in and momentum flipped bullish",https://cdn.discordapp.com/attachments/972215994770673664/998966227819040808/baa68ea3a4f1e367794165925dde2d18.png,🐐 (22)
2.69994E+17,Cblast#2108,2022-07-19 9:20,"@here First SPX Trade that didn't go our way | We are still on Track to hit 20K by End of Week 

Total Account up 8400% ✅
51 Wins 5 Losses 🎯",,"WeeWooG (68),🙌 (30),Cblast (12),🚀 (13),salute (6),👍 (9),❤️ (9),arrowup (3),🥲 (6),🐐 (1),fire (4),greenhearts (2),dance_boi (3),🔥 (1),💯 (1)"
2.69994E+17,Cblast#2108,2022-07-19 9:38,BTO SPX 3850p 07/19 @ 1.05 @here (McD or Steak Dinner Lotto),,"BullTrades (27),BullTrades (18),heart (30),salute (11),winning (8),🥩 (18),ArmRight (8),🐐 (9),🥲 (10),notstonks (4),💎 (2),👎 (2)"
2.69994E+17,Cblast#2108,2022-07-19 9:38,Price Target: 1000% (1 Contract),,"PATGASM (14),thistbh (8),🧢 (5),🔻 (9),🇧 (3),🇷 (4),🇴 (4),monkeyL (5),‼️ (4),❗ (4),❔ (3),⁉️ (7),❓ (6),💩 (14),⭕ (2),sadCat (3),rip (6),🍔 (14),😡 (9),Cedar (1)"
2.69994E+17,Cblast#2108,2022-07-19 12:09,"@here Calling it a Day here and Not chasing any entries after missing the 387 break on SPY when we closed our Puts

Current balance at $8293 from $100 (Official Alerts) 🎯
*Plan is still on track for 20K by Close Friday*",,"❤️‍🔥 (48),😭 (9),👍 (13),🐐 (8),wojackMask (5),MonkaSnug (2),peepoRage (1),📈 (1),Biden (1)"
2.69994E+17,Cblast#2108,2022-07-19 13:12,@here NFLX :arrowup: or :arrowdown:,https://cdn.discordapp.com/attachments/972215994770673664/999030967819841546/unknown.png,"arrowup (87),Arrow (23),arrowdown (127),🔻 (20),notstonks (9),⬇️ (6),GalaxyBrainPepe (3),ELON (4),↕️ (2)"
2.69994E+17,Cblast#2108,2022-07-19 13:38,BTO NFLX 230c 07/22 @ 4.75 @here (Earnings Lotto),,"BullTrades (6),BullTrades (4),vince (8),👀 (11),bezos (1),wizard (1),🤔 (5)"
2.69994E+17,Cblast#2108,2022-07-19 13:38,,https://cdn.discordapp.com/attachments/972215994770673664/999037623496609812/unknown.png,"PATGASM (8),ElonP (4),arrowdown (3),FeelsOKMan (1)"
2.69994E+17,Cblast#2108,2022-07-19 13:40,@here Only 1 Contract,,
2.69994E+17,Cblast#2108,2022-07-19 13:42,,https://cdn.discordapp.com/attachments/972215994770673664/999038426315763712/IMG_7125.png,
2.69994E+17,Cblast#2108,2022-07-19 13:56,"@here These are up $75 per contract, If you are sized heavier than Lotto Size I would take profit on at least 3/4 before earnings",,"👍 (23),🥲 (4),📈 (3),🔥 (2)"
2.69994E+17,Cblast#2108,2022-07-20 7:30,STC NFLX 230c 07/22 @ 0.78 @here (IV Crush),,"BullTrades (6),BullTrades (2),🫂 (1),😫 (20)"
2.69994E+17,Cblast#2108,2022-07-20 7:33,$7800 BP to use,https://cdn.discordapp.com/attachments/972215994770673664/999308010885238815/IMG_7149.png,"🇧 (9),🇷 (6),🇴 (7),👍 (21),🇵 (4),🥩 (8),arrowup (8),🎊 (4),🚀 (14),🔥 (8),LFG (3),🥲 (6),salute (2)"
2.69994E+17,Cblast#2108,2022-07-20 9:12,"BTO SPX 3885p 07/20 @ 0.35 @here (1 Contract, 0DTE)",,"BullTrades (11),BullTrades (4),👀 (14),🍒 (6),1_ (6),ArmLeft (4),🔥 (3),🚀 (2),😫 (3),💩 (1)"
2.69994E+17,Cblast#2108,2022-07-20 9:12,Price Target: 3950 Stop: HOD,,"⁉️ (10),🩸 (8),👍 (4)"
2.69994E+17,Cblast#2108,2022-07-20 9:20,,https://cdn.discordapp.com/attachments/972215994770673664/999335116637745202/unknown.png,"🙏 (11),👀 (2)"
2.69994E+17,Cblast#2108,2022-07-20 9:21,Class 3 Bearish Divergence at 396 resistance with Fib confluence and EMA compression curling down + volume exhaustion,,"👍 (17),🐐 (3)"
2.69994E+17,Cblast#2108,2022-07-20 9:23,@here If you are oversized contracts are up 57% and i would start scaling,,"⁉️ (12),❓ (18),👍 (14),🔥 (16),🙏🏾 (1)"
2.69994E+17,Cblast#2108,2022-07-20 10:26,"@here This consolidation right at 396 is exactly what we want to see , premium burn + setting up for a Major move around Power Hour (Potential for 1000%+ in less than an hour)",,"👍 (58),🔥 (54),PATGASM (10),🙏🏻 (8),arrowdown (7),🐐 (10),🇺🇸 (5),👀 (7),❓ (3),aPES_Salute (1)"
2.69994E+17,Cblast#2108,2022-07-20 10:51,"STC SPX 3885p 07/20 @ 0.50 @here (42%, Far OTM I would roll into shorter exp)",,"BullTrades (14),BullTrades (5),👍 (12),😇 (7),🔥 (9),📈 (4),🥩 (3),💰 (1)"
2.69994E+17,Cblast#2108,2022-07-20 11:41,"BTO SPX 3930p 07/20 @ 2.30 @here (0DTE, 1 Contract)",,"BullTrades (15),BullTrades (8),PepeEvil (8),👍 (13),👀 (6),🔥 (6)"
2.69994E+17,Cblast#2108,2022-07-20 11:41,Price Target: ITM Stop: 3957,,🦄 (3)
2.69994E+17,Cblast#2108,2022-07-20 11:50,STC SPX 3930p 07/20 @ 4.00 @here (75%),,"BullTrades (23),BullTrades (11),🔥 (43),💯 (15),KEKW (5),🥩 (4)"
2.69994E+17,Cblast#2108,2022-07-20 11:59,@here Done for the Day | Total Account at 8093 from $100 Start *(Official Alerts)*,,"🐐 (51),🔥 (40),👍 (24),200iq (12),🍻 (5),CH_Heart (17),pandasnug (5)"
2.69994E+17,Cblast#2108,2022-07-21 7:54,@here Watching 4000c and 3900p on SPX with triggers at 3970 and 3935,,"yessir (37),🚀 (20),👀 (17),🙏 (14),👍 (16),OK (3),🍴 (5),🔥 (3)"
2.69994E+17,Cblast#2108,2022-07-21 8:06,"BTO 20 SPX 3900p 07/21 @ 1.98 @here (HIGH RISK, 0DTE, Starter)",,"BullTrades (25),BullTrades (9),heart (19),❓ (5),🔥 (19),1_ (4),😲 (5),salute (3),💰 (6),🏆 (6),wut (3)"
2.69994E+17,Cblast#2108,2022-07-21 8:06,Price Target: 3890 Stop: HOD,,
2.69994E+17,Cblast#2108,2022-07-21 8:12,@here 50%,https://cdn.discordapp.com/attachments/972215994770673664/999680204958093363/IMG_7185.png,"🔥 (82),🏆 (28),catkool (16),Biden (5),peepowinnin (4),🍒 (3),🔨 (4),🚀 (6),trumppump (4),coinstack (3),📈 (3)"
2.69994E+17,Cblast#2108,2022-07-21 8:15,@here 100%+ 🎯,https://cdn.discordapp.com/attachments/972215994770673664/999681109765922936/IMG_7188.png,"🔥 (79),bezos (15),200iq (12),moneymoney (5),PATGASM (5),pepedance (8),winning (3),PandaDuck (3),😢 (2)"
2.69994E+17,Cblast#2108,2022-07-21 8:33,@here This is a good profit taking spot at 125% with momentum slowing on downside,,"BullTrades (24),🔥 (65),elonkek (13),👍 (16),EternalWow (6),KEKW (6),🚀 (14),🥲 (6),😓 (5),❓ (4),moot (2)"
2.69994E+17,Cblast#2108,2022-07-21 11:52,"@here After hitting our 20K which many said was impossible yesterday, We are going to withdraw funds to bank and start back at $1,000 so new members can catch up",https://cdn.discordapp.com/attachments/972215994770673664/999735510480195595/IMG_7199.png,"👍 (338),🔥 (207),🎉 (104),💚 (73),🤟 (60),❤️ (107),💯 (67),thiccboi (58),🇬 (51),🇴 (47),🇦 (48),🇹 (47),gains (42),WeeWooG (53),🐐 (51),1_ (36),⛔ (20),LFG (23),🚂 (22),this (24)"
2.69994E+17,Cblast#2108,2022-07-21 11:55,@here Last Week we were sitting at $1300 after our first loss on GOOGL and look where we are now 🔥,,"🔥 (182),❤️ (84),🐐 (71),✅ (47),200iq (33),💯 (33),salute (25),ArmRight (22),WeeWooG (28),Biden (20),100000 (22),🚂 (23),thiccboi (17),🤞🏾 (15),🤗 (16),arrowup (21),🤑 (12),👍 (14),🎱 (7),🚀 (12)"
2.69994E+17,Cblast#2108,2022-07-21 12:41,@here React :arrowup:  For Start Tomorrow or  :arrowdown:  For Start Monday,,"arrowup (960),arrowdown (209),🇦 (14),🇺 (12),🇬 (13),🇸 (12),🇹 (12),👌 (6),🎒 (4),gains (2)"
2.69994E+17,Cblast#2108,2022-07-21 13:58,@here Plan to use around $200 BP tomorrow on 0DTE SPX,,"pepetrade (123),❤️ (184),🍌 (42),🤑 (54),🔥 (72),winning (29),ArmLeft (26),🎉 (33),👍 (53),vince (26),🐐 (26),jammin (21),🚂 (21),salute (19),BullTrades (16),200iq (16),BullTrades (14),🧡 (9),bullgang (7),👌 (8)"
2.69994E+17,Cblast#2108,2022-07-22 7:16,"@here Daily Game Plan for SPX 

Trading Range/Levels: 4005 | 3970

Targets: 4050 | 3935
07/22 Contracts: Around 2.00-4.00 in Premium at Reversal/Breakout Spot (Inflection Point)

*Levels can be played both directions, Breakout or Rejection (Wait for BT Cloud Flip on 15min)*

*On the Dashboard we want to trade in Direction of Overall Flow (Snapshot) and wait for FLow Reversal (Repeat Closing Orders at Key Level with Sentiment heavily toward one side under Real-Time Flow)*",,"💯 (120),Biden (25),🤑 (32),wizard (15),❤️ (21),🔥 (21),100000 (9),bullgang (9),👍 (17),🍴 (7),🧧 (7),✍️ (4),☕ (2),🥩 (3),OK (1)"
2.69994E+17,Cblast#2108,2022-07-22 7:40,@here SPX breaking trigger but I want to see how SPY reacts to 400-401 resistance right above gap fill at 399.71 first,,"BullTrades (67),👍 (67),🪆 (19),🇵🇸 (18),💰 (19),🍆 (17),🙏🏻 (13),🇵🇰 (8),ElonP (8),ArmRight (5),5head (3)"
2.69994E+17,Cblast#2108,2022-07-22 7:54,@here Watching this level for potential short entry on 3950p,,"BullTrades (41),ElonP (20),🤝 (20),🍆 (12),Biden (5),💯 (13),ArmRight (8),🧧 (8),thiccboi (6),winning (4),ArmLeft (5),👀 (6)"
2.69994E+17,Cblast#2108,2022-07-22 7:56,BTO SPX 3950p 07/22 @ 2.50 @here (0DTE),,"BullTrades (21),BullTrades (8),PATGASM (5),🤝 (3)"
2.69994E+17,Cblast#2108,2022-07-22 7:56,Price Target: 3970 Stop: 4005,,"💯 (44),ArmLeft (13),ArmRight (9),🥲 (7),🔥 (4)"
2.69994E+17,Cblast#2108,2022-07-22 8:00,STC SPX 3950p 07/22 @ 3.50 @here (40% +$100 Profit),,"BullTrades (38),BullTrades (14),🔥 (40),cashFlow (15),Cblast (8),😅 (11),WeeWooG (13),salute (4),❤️ (4),👎 (2),Biden (2),👍 (2)"
2.69994E+17,Cblast#2108,2022-07-22 8:01,@here Contracts are over 4.20 now as I typed fill,,"🔥 (44),5355_Marioyay (15),arrowup (11),Biden (6)"
2.69994E+17,Cblast#2108,2022-07-22 8:03,@here Balance $1092,https://cdn.discordapp.com/attachments/972215994770673664/1000040505754787991/IMG_7215.png,"🔥 (109),WeeWooG (30),200iq (17),👀 (11),❤️ (21),👍 (17),🐐 (14),🍆 (12),FeelsOKMan (8),Biden (9),😂 (7),👏 (9),❌ (4),salute (5),🇼 (5),nani (4),🥂 (3)"
2.69994E+17,Cblast#2108,2022-07-22 8:06,@here I'll be looking for one more SPX 0DTE after lunch around 2.00 in premium,,"👀 (58),💪 (36),salute (21),👍 (29),vince (10),Cblast (5),🫂 (5),this (4),🐐 (6),❤️ (7),❓ (1)"
2.69994E+17,Cblast#2108,2022-07-22 8:16,@here We started looking for entry right after the heavy volume came in on the Closing Black Marubozu at 400 level on SPY and then took entry when price broke below the intraday 50EMA to downside with 3 bar and exited right when momentum slowed,,"✅ (81),200iq (22),✍️ (24),🔥 (24),AnalystPepe (11)"
2.69994E+17,Cblast#2108,2022-07-22 9:03,BTO TSLA 815p 07/22 @ 1.00 @here (0DTE),,"BullTrades (10),BullTrades (5),🔢 (6),🔥 (12),👿 (7),🐇 (4),🐐 (2)"
2.69994E+17,Cblast#2108,2022-07-22 9:03,Price Target: 825 Stop: 838,,👍 (4)
2.69994E+17,Cblast#2108,2022-07-22 9:05,STC TSLA 815p 07/22 @ 1.50 @here (50%),,"BullTrades (14),BullTrades (13),🔥 (25),1_ (12),galaxybrain (5),MonkaS (4),🐐 (2)"
2.69994E+17,Cblast#2108,2022-07-22 9:06,"@here Started seeing Flow Reversal on TSLA (Snapshot), Price Stalled at 840 resistance with 8 long wick rejections from above and I took entry right when 14EMA broke",,"❤️ (21),🤝 (8),✅ (9)"
2.69994E+17,Cblast#2108,2022-07-22 9:07,,https://cdn.discordapp.com/attachments/972215994770673664/1000056416175931442/unknown.png,🔥 (8)
2.69994E+17,Cblast#2108,2022-07-22 9:08,,https://cdn.discordapp.com/attachments/972215994770673664/1000056669545451571/unknown.png,
2.69994E+17,Cblast#2108,2022-07-22 9:10,Flow Reversal,https://cdn.discordapp.com/attachments/972215994770673664/1000057132726624316/unknown.png,"BullTrades (7),👍 (9)"
2.69994E+17,Cblast#2108,2022-07-22 9:10,Closing Orders on Calls at resistance,,
2.69994E+17,Cblast#2108,2022-07-22 9:14,"@here **Make sure you are utilizing the Dashboard** (I wasn't even looking for a Trade but had Snapshot open and noticed TSLA Bearish Flow starting to increase significantly)  

*Opened Chart and we were right at resistance with Trend Exhaustion, Class 3 Bearish Divergence and Long wick rejections from above  with volume exhaustion* 

➡️  https://app.bulltrades.net/login",,"🔥 (26),❤️ (3),👍 (6),salute (3)"
2.69994E+17,Cblast#2108,2022-07-22 9:20,"@here If there is no number in front of Ticker ""BTO SPX 3900c 01/01 @ 1.00"" it means I only took 1 contract",,"👍 (68),💯 (8),Cedar (3),FeelsOKMan (1)"
2.69994E+17,Cblast#2108,2022-07-22 9:25,"@here If you missed the 50% sell on TSLA, you can take 90% right here at 50EMA target",https://cdn.discordapp.com/attachments/972215994770673664/1000061078509731871/unknown.png,"🔥 (24),🎯 (9),🙏 (5),💎 (4),✅ (6),❤️ (3)"
2.69994E+17,Cblast#2108,2022-07-22 9:26,"Textbook breakdown, backtest of 14EMA into continuation to 50EMA",,"🐐 (23),✍️ (10)"
2.69994E+17,Cblast#2108,2022-07-22 9:44,@here TSLA ITM 😈  https://twitter.com/CblastBT/status/1513198386039635977?s=20&t=zIT5OemizmOR7FPnD_C7lw,,"fire1 (86),KEKW (30),😂 (32),this (10),o_ (11),elonw (9),🐐 (12),🚀 (7),🎯 (7),trump (4),thiccboi (2)"
2.69994E+17,Cblast#2108,2022-07-22 12:27,@here Looking for entry on 3965c if we break above 14EMA at 3948 (Will move fast),,"🔥 (56),👍 (38),👀 (38),🧃 (16),⏳ (7),😵 (6)"
2.69994E+17,Cblast#2108,2022-07-22 12:55,"BTO SPX 3965c 07/22 @ 1.30 @here (High Risk, Lotto, Early Entry)",,"BullTrades (19),BullTrades (13),pepeGreenCandles (10),ArmRight (7)"
2.69994E+17,Cblast#2108,2022-07-22 12:57,STC SPX 3965c 07/22 @ 1.65 @here (Good Enough for Me on that Impulse Move),,"BullTrades (16),BullTrades (8),✅ (11),🎯 (11),😎 (6),ArmRight (6),🐐 (6),penceMeh (2),dcruz (3),Neko2 (4),💩 (9)"
2.69994E+17,Cblast#2108,2022-07-22 12:58,@here Day 1 Results from new $1K Start,https://cdn.discordapp.com/attachments/972215994770673664/1000114756767727706/IMG_7221.png,"5head (33),🔥 (75),👍 (34),GalaxyBrainPepe (12),200iq (12),feelsglassesman (6),arrowup (13),❤️ (9),📈 (9),mov (4),winning (3)"
2.69994E+17,Cblast#2108,2022-07-22 13:08,@here Done for the Day and heading to the beach. 🏖️   Have a Great Weekend and see you Monday 🍻,,"❤️ (108),👍 (69),🐐 (40),😈 (22),trumppump (20),🍻 (27),100000 (17),👌 (17),😎 (15),🏖️ (18),arrowup (13),AnalystPepe (13),elonw (11),peepopray (12),winning (7),👑 (9),ElonP (7)"
2.69994E+17,Cblast#2108,2022-07-22 15:25,"@here Plan on taking our Challenge Account from $1,200 ->$5,000 Next Week 🎯",,"vince (151),gains (68),❤️ (135),salute (59),💯 (74),Biden (33),🐐 (48),🍴 (33),Cblast (27),🥲 (21),🚀 (53),trumppump (21),200iq (24),tooez (23),👍 (48),🙏🏻 (32),😱 (20),winning (20),feelsglassesman (22),wsb (20)"
2.69994E+17,Cblast#2108,2022-07-25 7:12,"@here 397 and 393 are my 2 Levels on SPY, Will wait for a Flow Reversal on Dashboard before I look for Entry.

-Orders 250k+ with Vol > OI, Expiring in less than 3 Weeks have most weight 
-Looking for Repeat Closing Orders at Supply/Demand 
-Overall Sentiment Heavily One Direction (Trade in that Direction)
-Smaller OTM Opening Orders taken with Short Term Expiration 
-Entry on Break of 14EMA + BT Cloud Flip on 15min (For Confirmation)",,"👀 (124),🔥 (103),👍 (62),🍆 (22),arrowup (18),❤️ (15),fire (25),peepommm (14),✍️ (15),Biden (13),ArmRight (9),💯 (10),PandaLove (7),🔨 (4),pepethinking (6)"
2.69994E+17,Cblast#2108,2022-07-25 10:09,@here Looking for potential entry on 3940p if SPX fails at 3970,,"😈 (29),👀 (26),👍 (26),salute (11),👌 (12),🔥 (18),arrowup (8),🐐 (1)"
2.69994E+17,Cblast#2108,2022-07-25 10:11,"BTO 2 SPX 3940p 07/25 @ 2.35 @here (High RIsk, 0DTE)",,"BullTrades (22),BullTrades (12),🅿️ (11),🐐 (7)"
2.69994E+17,Cblast#2108,2022-07-25 10:11,Price Target: 3950 Stop: HOD,,"❓ (5),👍 (9),bigflex (2),🔥 (12),cashFlow (2)"
2.69994E+17,Cblast#2108,2022-07-25 10:14,STC 2 SPX 3940p 07/25 @ 3.60 @here (53%),,"BullTrades (37),BullTrades (24),cashFlow (25),🔥 (57),🐐 (29),200iq (13),vince (15),❤️ (14),🥳 (8),wut (3),🥇 (3)"
2.69994E+17,Cblast#2108,2022-07-25 10:14,Safe Close at bottom of Intraday Wedge Channel,https://cdn.discordapp.com/attachments/972215994770673664/1001160641823903806/unknown.png,"vince (42),KEKW (18),👍 (20),🎯 (17),❤️ (12),🏆 (9),💰 (8),🥇 (8)"
2.69994E+17,Cblast#2108,2022-07-25 10:25,@here I'll be looking for 1 more ODTE SPX trade around 2pm EST with less than $200 BP,,"BullTrades (70),🤑 (54),🎯 (44),🇵 (13),🇦 (7),😈 (12),✍️ (12),❤️ (16),👍 (22),prayge (5),🤟 (7),🇬 (7),🇴 (4),🅰️ (4),🇹 (3),bullgang (2),1_ (3),ArmRight (2),200iq (3),peepoyes (5)"
2.69994E+17,Cblast#2108,2022-07-25 10:41,,https://cdn.discordapp.com/attachments/972215994770673664/1001167230144348252/IMG_7361.png,"❤️ (117),🍻 (36),🐐 (33),❤️‍🔥 (20),👀 (20),200iq (14),🔥 (31),Cblast (12),ElonP (11),BullTrades (11),🙏🏻 (7),💪 (4)"
2.69994E+17,Cblast#2108,2022-07-25 11:58,@here Should we take a Swing Trade?,,"👀 (169),👍 (313),🔥 (126),100000 (64),arrowup (73),🚀 (75),💯 (59),😈 (39),peepoyes (47),1_ (45),❌ (87),🇸 (30),💪🏼 (48),👎 (57),pandasnug (25),Weird_Face (28),BullTrades (27),salute (28),🇵 (24),🚂 (28)"
2.69994E+17,Cblast#2108,2022-07-25 12:34,"@here Looking at a potential entry here on SPY 395c 0DTE, quick scalp with a break above 394.40",,"👀 (49),👍 (33),🔥 (19),🥩 (13),100000 (10),Biden (12),salute (9),trumppump (8),KEKW (6),1_ (4)"
2.69994E+17,Cblast#2108,2022-07-25 12:47,"BTO NFLX 210p 07/29 @ 2.25 @here (Last Trade, Swing)",,"BullTrades (46),BullTrades (17),woah (22),salute (20),🔥 (37),ArmRight (15),👍🏽 (11),jack (5),🥩 (8),pepesaber (3),🅿️ (1),🪱 (1),🐐 (4),😫 (1)"
2.69994E+17,Cblast#2108,2022-07-25 12:47,Price Target: 208 Stop: 223,,
2.69994E+17,Cblast#2108,2022-07-25 14:04,"@here Day 2 Results from $1000

2 Wins 0 Losses ✅ (1 Open Swing)
Total Account Gain 45% 

Goal for end of week is to have account above $5000 🎯",https://cdn.discordapp.com/attachments/972215994770673664/1001218444747866313/IMG_7370.png,"🎯 (71),🔥 (71),💯 (21),trumppump (12),💰 (15),🐐 (15),🍻 (7),thanosdance (6),bidenjam (5),vince (4),🏆 (3),👍 (2)"
2.69994E+17,Cblast#2108,2022-07-25 15:56,@here Giving us a boost,https://cdn.discordapp.com/attachments/972215994770673664/1001246576687190176/unknown.png,"😂 (178),❤️ (29),🎯 (19),🐐 (13),ElonP (8),👩‍🦲 (8),KEKW (8),🤣 (15),PM_clown (2),🩸 (3),arrowdown (1),salute (1)"
2.69994E+17,Cblast#2108,2022-07-26 7:11,"@here Daily Game Plan for SPX 

Trading Range/Levels: 3975 | 3930

Targets: 4015 | 3860
07/26 Contracts: Around 2.00-4.00 in Premium at Reversal/Breakout Spot (Inflection Point)

Levels can be played both directions, Breakout or Rejection (Wait for BT Cloud Flip on 15min)

On the Dashboard we want to trade in Direction of Overall Flow (Snapshot) and wait for FLow Reversal (Repeat Closing Orders at Key Level with Sentiment heavily toward one side under Real-Time Flow)",,"💯 (77),🙏 (30),arrowup (9),1_ (10),🔥 (13),winning (6),yessir (11),🐐 (10),🍴 (8),ArmRight (3),Cblast (3)"
2.69994E+17,Cblast#2108,2022-07-26 7:34,STC NFLX 210p 07/29 @ 2.74 @here,,"BullTrades (26),BullTrades (11),arrowup (19),😭 (14),Biden (4),🔥 (6),❤️ (6),🤑 (6)"
2.69994E+17,Cblast#2108,2022-07-26 7:35,"@here This is a safe close, expecting more downside in chart to 212.50 level after a backtest of 217-218.50",,"🍆 (29),👌 (24),FeelsOKMan (6),🤟 (8),salute (7),200iq (5),winning (3),🎯 (5),ElonP (4),ELON (5)"
2.69994E+17,Cblast#2108,2022-07-26 8:52,@here Waiting to see how price reacts to 3930 on SPX before taking a trade on Challenge,,"👍 (135),🔥 (54),FeelsOKMan (27),arrowup (25),💪 (19),💯 (20),✅ (11),100000 (10),1_ (9),👀 (7),🤷🏽‍♂️ (2)"
2.69994E+17,Cblast#2108,2022-07-26 8:57,"@here Basic Chart Mechanics here: Price Breaks Down, Back Test of 218.50 then Continuation down (Always gives multiple entries/exits if you missed initial play)",https://cdn.discordapp.com/attachments/972215994770673664/1001503479438778459/unknown.png,"🐐 (62),👍 (64),✅ (20),🙏 (19),🆙 (7),weSmart (6),👀 (6),🩸 (4),✍️ (4),😋 (4),🍴 (4),🍆 (4),wut (3),pepethinking (5),😭 (4)"
2.69994E+17,Cblast#2108,2022-07-26 10:13,@here Looking for entry on 3940c when price breaks 3919,,"👍 (53),❤️ (22),✅ (19),yes_check (11),😢 (3),linuserectus (3),trader (1)"
2.69994E+17,Cblast#2108,2022-07-26 10:15,BTO 4 SPX 3940c 07/26 @ 2.90 @here (High Risk),,"BullTrades (35),BullTrades (19),😅 (17),👍 (30),😭 (24),🔥 (28),📉 (2),💯 (1)"
2.69994E+17,Cblast#2108,2022-07-26 10:15,Price Target: ITM Stop: LOD,,"🐐 (15),🍆 (3)"
